,spkid,full_name,pha,H,diameter,albedo,diameter_sigma,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,rms
16041,2019970,' 19970 Johannpeter (1988 RJ3)',N,14.6,7.267,0.051,0.055999999999999994,0.158258262151291,2.3986220429585567,2.019020286882157,2.321865590373791,356.8577948786685,292.8968642301149,243.86399863567328,2.7782237990349574,0.2653147183761869,2459438.229207317,20210811.7292073,1356.8791139945731,3.71493255029315,1.00415,390.7850555,2.8968e-08,8.2254e-09,6.9511e-08,4.1323e-06,8.464200000000001e-05,8.582799999999999e-05,1.525e-05,9.5271e-09,1.3647e-09,5.8393e-05,6.979500000000001e-06,MBA,0.52028
49807,2081369,' 81369 (2000 GT64)',N,15.3,4.197,0.091,0.882,0.2014387799831468,2.665693921912671,2.128719790474093,15.69199653853066,28.201162526606712,190.3619814192487,216.16150174343608,3.2026680533512484,0.2264585130084026,2459635.664897736,20220225.1648977,1589.695150858128,4.35234812007701,1.12374,437.32589580000007,5.6284e-08,1.3826000000000001e-08,1.5138e-07,6.9133e-06,1.5129e-05,1.9387e-05,1.4004e-05,1.6611e-08,1.7618e-09,6.5077e-05,1.2367e-05,MBA,0.58308
57471,2099714,' 99714 (2002 JQ41)',N,15.1,2.377,0.412,0.141,0.1502966037361618,2.3083587074942806,1.961420233553094,4.320721598690709,214.2940987779961,117.85232033364191,305.23000684831464,2.6552971814354667,0.2810276996521026,2459195.3917961447,20201211.891796105,1281.0125138755388,3.50722111944022,0.955692,371.92665564,5.5433000000000004e-08,9.7281e-09,1.2863e-07,5.5558e-06,5.2954e-05,5.6082e-05,2.0876e-05,1.119e-08,1.7765e-09,7.4608e-05,8.0979e-06,MBA,0.51472
105834,2285524,'285524 (2000 FQ22)',N,15.4,3.239,0.106,0.171,0.1934922865235308,2.781583467400357,2.2433685221370108,17.98831730922633,35.736513408243226,198.80974407702232,91.57825972075136,3.319798412663704,0.2124544975347282,2458569.451183508,20190326.951183494,1694.480484891377,4.63923472933984,1.23992,482.5396664,5.7273e-08,2.5867e-08,1.5805e-07,6.7715e-06,2.0028e-05,2.6071e-05,1.827e-05,3.0873e-08,2.9636e-09,8.400700000000001e-05,2.3637e-05,MBA,0.62798
120404,2433690,'433690 (2014 WS46)',N,16.1,3.7960000000000003,0.0409999999999999,0.971,0.1563753104232523,3.1030329829090717,2.617795236953075,15.91064713223244,246.3179299734597,297.2627547616493,260.42653582750006,3.5882707288650666,0.180311940046208,2459552.728899245,20211204.2288992,1996.539995674961,5.46622859869941,1.6608900000000002,646.3685613,1.3357000000000002e-07,6.2865e-08,4.218e-07,7.6954e-06,3.0628e-05,3.8939e-05,2.5571e-05,7.269599999999999e-08,5.4795e-09,0.00015211,6.0673e-05,MBA,0.53689
13772,2016849,' 16849 (1997 YV)',N,14.8,3.186,0.276,0.489,0.2120154838036514,2.377041123702772,1.873071599839754,2.386039544519926,162.57013711546568,220.97608545769455,98.7892640044616,2.881010647565791,0.2689360556585809,2458633.166346048,20190529.666346,1338.608165120955,3.66490941853786,0.8772639999999999,341.40483088,4.2092e-08,8.1072e-09,9.8904e-08,3.9289e-06,9.5019e-05,9.5338e-05,8.746699999999999e-06,9.8261e-09,1.3759e-09,3.1751e-05,6.8483e-06,MBA,0.52852
8094,2009240,'  9240 Nassau (1997 KR3)',N,12.6,10.076,0.174,0.38799999999999996,0.2049535121424743,3.1396328889454885,2.4961541015180866,7.249927572597389,109.57577732101193,279.14530474562906,285.08213474736823,3.7831116763728887,0.1771681984869226,2459423.362939808,20210727.8629398,2031.9673794423832,5.5632234892330805,1.51417,589.2695388999999,4.6448e-08,2.0765e-08,1.4722000000000004e-07,3.909e-06,4.1404e-05,4.244600000000001e-05,1.2058e-05,2.502e-08,1.7576e-09,7.043e-05,2.0158e-05,MBA,0.48173
9353,2010816,' 10816 (1993 FZ35)',N,13.7,10.961,0.064,0.086,0.1475505630280432,3.134238053990051,2.6717794644599,2.652192425923259,116.34571073773458,217.8119090349511,188.61254712740768,3.596696643520201,0.1776258237602775,2459965.379144509,20230120.8791445,2026.732331926316,5.548890710270539,1.66233,646.9289661,4.2876000000000006e-08,1.8071e-08,1.3847000000000002e-07,4.1017e-06,0.00010813,0.00010912,1.4051e-05,2.0737e-08,1.5362e-09,8.0109e-05,1.7528e-05,MBA,0.54704
29977,2041830,' 41830 (2000 WT56)',N,14.1,3.609,0.374,0.23600000000000002,0.1203364447129222,2.392848442352479,2.104901568062928,7.099699930182132,61.38796151189544,239.60611175591,206.947133393768,2.6807953166420297,0.2662755470083381,2459575.2912954297,20211226.7912954,1351.982951662952,3.7015275883995895,1.09977,427.9974909,3.5057e-08,9.8627e-09,8.2499e-08,3.5432e-06,3.225e-05,3.5723000000000003e-05,1.5773e-05,1.105e-08,1.6463e-09,6.0054e-05,8.3588e-06,MBA,0.3957699999999999
6637,2007375,'  7375 (1980 PZ)',N,13.6,4.926,0.29,0.102,0.1915779159124754,2.443920838575822,1.9757195776663967,10.0749720297104,322.5656009710034,353.4689473242109,160.7340117488991,2.912122099485248,0.2579724760816509,2458377.43348457,20180915.9334846,1395.49771149251,3.82066450785081,0.962688,374.64928896,4.9147e-08,7.911600000000002e-09,1.227e-07,5.1127e-06,2.139e-05,2.3337e-05,9.8735e-06,9.4273e-09,1.2527e-09,3.7372e-05,6.7764e-06,MBA,0.50763
7427,2008361,'  8361 (1990 JN1)',N,13.2,6.28,0.258,0.29100000000000004,0.0179909586046612,2.8286303369403685,2.777740565640586,1.225000368709602,238.4578234066485,29.060517190481853,107.5552538438879,2.879520108240152,0.2071761611626798,2458481.3512077825,20181228.8512078,1737.651658277996,4.7574309603778095,1.76175,685.6202475,3.2e-08,1.1861e-08,9.0336e-08,3.5612e-06,0.0001949,0.00023315,0.00012657,1.2075e-08,1.3030999999999998e-09,0.00061189,1.093e-05,MBA,0.48766
109228,2315968,'315968 (2008 YG24)',N,15.9,3.3280000000000003,0.063,0.523,0.0373638773706305,2.860162950478224,2.753296172736535,8.399436626535635,127.8145147253698,351.8647133692326,122.8671160887068,2.9670297282199134,0.2037595200173705,2458397.4993839883,20181005.999384,1766.7886141924068,4.83720359806272,1.76928,688.5506976,4.9136e-08,3.622e-08,1.5299000000000002e-07,5.1195e-06,3.638e-05,8.1223e-05,7.2341e-05,3.7574e-08,3.8705e-09,0.00035398,3.3561e-05,MBA,0.5784
90873,2229488,'229488 (2005 UX438)',N,16.5,2.455,0.089,0.21,0.2765498542216246,2.577280548614569,1.8645339886069816,6.719417450084008,62.40647845618537,309.56361427828887,216.0288358402621,3.290027108622157,0.2382108450904552,2459604.8854305,20220125.3854305,1511.266205630974,4.1376213706529095,0.8738940000000001,340.09332798,7.2726e-08,2.0766e-08,1.9728e-07,6.1177e-06,5.3811e-05,5.4485e-05,1.1611e-05,2.6508e-08,2.879e-09,5.4059e-05,1.8265e-05,MBA,0.56302
60941,2109111,'109111 (2001 QD39)',N,13.9,9.832,0.066,0.17600000000000002,0.0675763461741497,3.147049929641524,2.934383794168734,14.899104530696173,334.35878884953564,2.874609799915235,114.394633444061,3.3597160651143128,0.1765422364546237,2458352.5268251877,20180822.0268252,2039.172082724408,5.58294889178483,1.92486,749.0977662,6.2782e-08,2.4526e-08,2.0056000000000002e-07,6.623099999999999e-06,1.6765e-05,3.6525e-05,3.2633000000000004e-05,2.6184e-08,2.0638000000000003e-09,0.00018524,2.3838e-05,MBA,0.5321600000000001
69525,2133797,'133797 (2003 WS133)',N,15.4,4.763999999999999,0.054,0.285,0.2241083788412914,3.086834940947746,2.395049366581293,6.054008129985405,225.4857727634816,179.182621556331,23.6124835595792,3.7786205153141994,0.1817330697698079,2458870.5705183186,20200122.0705183,1980.927304293016,5.423483379310111,1.40434,546.5269977999999,5.4026e-08,2.1796e-08,1.7403e-07,6.1623e-06,4.5395e-05,4.6978e-05,1.0435e-05,2.6681e-08,1.9248e-09,5.7195e-05,2.0981e-05,MBA,0.49916
12294,2014877,' 14877 Zauberflote (1990 WC9)',N,12.6,11.42,0.135,0.166,0.0644316744159704,3.0420313366509664,2.846028164004692,12.32344071303866,65.68968519203781,332.1858490926023,215.97236356063544,3.238034509297241,0.18576271448771,2459775.831243606,20220715.3312436,1937.956177012139,5.3058348446602,1.86101,724.2492617,5.1008e-08,1.8037e-08,1.5495e-07,4.735e-06,2.4634e-05,4.4307e-05,3.7123e-05,1.92e-08,1.6522e-09,0.00020186,1.7236e-05,MBA,0.46243
50134,2082030,' 82030 (2000 SG93)',N,14.5,6.3839999999999995,0.069,0.27699999999999997,0.0952339026999064,3.1205243605234814,2.823344647200701,15.56671498888075,212.2387488605225,107.1515321148926,233.99667554252912,3.4177040738462634,0.1787980211770793,2459705.224379095,20220505.7243791,2013.44510207672,5.512512257568019,1.86117,724.3115289,4.9394e-08,3.5581e-08,1.5619000000000002e-07,8.0501e-06,1.8994e-05,4.473e-05,4.1892e-05,3.8969e-08,3.058e-09,0.00023778,3.4436e-05,MBA,0.5995
47445,2076009,' 76009 (2000 DY23)',N,15.0,3.4,0.168,0.775,0.0549558826864113,2.9858161977613342,2.821728033073975,10.05685814812813,151.07609391981867,262.9605499341804,60.6675584651741,3.149904362448693,0.191033472151661,2458682.924457966,20190718.424458,1884.4865035704152,5.15944285714008,1.85451,721.7196567000001,5.9056e-08,2.5997e-08,1.8236e-07,8.0455e-06,3.4391e-05,7.7001e-05,6.9023e-05,2.7426e-08,2.495e-09,0.00036083,2.4612e-05,MBA,0.65188
4719,2005061,'  5061 McIntosh (1988 DJ)',N,12.6,10.251,0.1969999999999999,0.17600000000000002,0.0691999872401451,3.0641726756435066,2.852131965587376,8.73163645750962,240.67562593160469,212.44873883081607,60.023561681282345,3.27621338569964,0.1837529079480431,2458673.8463303978,20190709.3463304,1959.1526687664248,5.36386767629411,1.87293,728.8881681,3.334e-08,1.6851e-08,1.0461e-07,3.9363e-06,2.6475e-05,4.0577e-05,3.0674e-05,1.8017000000000002e-08,1.5157999999999999e-09,0.00016662,1.6161e-05,MBA,0.48915
24244,2032509,' 32509 (2001 MW29)',N,13.4,4.795,0.442,0.115,0.1341164780068588,2.758452088418332,2.388498209569001,12.555952746364987,262.1040163420956,356.5185408763206,98.12402430220888,3.1284059672676627,0.215132441636558,2458544.3901564274,20190301.8901564,1673.3877850379229,4.58148606444332,1.37333,534.4588361000001,4.2477e-08,1.6909999999999997e-08,1.1886e-07,4.895e-06,2.1956e-05,2.9071e-05,1.8144e-05,1.9178e-08,1.9782e-09,8.4362e-05,1.5387e-05,MBA,0.51234
64347,2118125,'118125 (3278 T-3)',N,15.1,5.965,0.054,0.102,0.0901063645209026,3.0290978224142093,2.756156829858281,4.110182161629806,32.35259628860525,59.96697833458986,326.311057008229,3.3020388149701363,0.1869537262792232,2459180.6993662403,20201127.1993662,1925.610187958088,5.272033368810639,1.7757,691.049169,3.8045e-08,2.4769e-08,1.2174e-07,4.7873e-06,6.5112e-05,7.1871e-05,3.025e-05,2.7001e-08,2.2931e-09,0.00016235,2.3619e-05,MBA,0.54223
45554,2071606,' 71606 (2000 DY101)',N,14.3,8.097000000000001,0.03,0.196,0.0790073302311385,3.198188775334058,2.9455084186197205,7.068299358330487,119.8555030667511,256.57240996946604,332.782658727155,3.450869132048397,0.1723248590102628,2459158.4420486926,20201104.9420487,2089.077583278685,5.7195827057595805,1.95694,761.5823397999999,5.5141e-08,2.8447e-08,1.7632e-07,5.3989e-06,4.7513e-05,5.9325e-05,3.654e-05,3.0694e-08,2.2991e-09,0.00021276,2.7872e-05,MBA,0.59244
114580,2374223,'374223 (2005 FZ6)',N,15.2,6.093999999999999,0.04,0.184,0.100646435788283,3.2185651770034283,2.8946280635857486,21.160409401444213,168.69949944541492,7.452920755705242,241.52503005957615,3.542502290421107,0.1706909956459881,2459694.5903326045,20220425.0903326,2109.074345940529,5.774330858153401,1.90109,739.8471953,6.412000000000002e-08,4.9315e-08,2.0749000000000001e-07,6.778200000000001e-06,1.4541e-05,3.1112e-05,2.8889e-05,5.4279e-08,3.923e-09,0.00017675,4.8473e-05,OMB,0.6614
29224,2040527,' 40527 (1999 RS98)',N,15.1,2.528,0.303,0.496,0.1137430887037672,2.54166289622121,2.252566307961247,7.427529931719628,20.25286887334627,266.9643635768059,106.6260981828751,2.830759484481173,0.2432356065376797,2458562.13450039,20190319.6345004,1480.046466569574,4.05214638348959,1.25157,487.0734969,3.5152e-08,9.4503e-09,9.053300000000001e-08,6.242100000000001e-06,3.135e-05,4.633e-05,3.1729e-05,1.0525e-08,1.3566e-09,0.0001309,8.2545e-06,MBA,0.54155
35990,2052657,' 52657 (1998 AK7)',N,13.3,14.026,0.063,0.127,0.0957367015999672,3.1558258656274885,2.8536975064284515,21.38880150905768,320.2675487007689,253.958139059136,282.1621529600777,3.4579542248265267,0.1758063376046475,2459443.2476739488,20210816.7476739,2047.707749930872,5.606318274964741,1.93601,753.4370117000001,5.0053e-08,2.6906e-08,1.6369e-07,5.8397e-06,1.2342e-05,3.997e-05,4.2426e-05,2.9482e-08,2.2483e-09,0.00024399,2.6187e-05,MBA,0.5131
24466,2032883,' 32883 (1993 RJ7)',N,15.0,6.021,0.059,0.071,0.1391110314341189,2.393964537446429,2.060937661425553,2.2205022073080896,339.42463198946035,111.3111904549062,2.070211613703739,2.726991413467305,0.2660893574140092,2458992.7198631545,20200523.2198632,1352.928969045068,3.70411764283386,1.07876,419.8210292,2.9744e-08,7.7522e-09,7.3138e-08,4.6511e-06,8.6397e-05,8.8678e-05,1.8317e-05,8.830600000000001e-09,1.2925e-09,6.8831e-05,6.5716e-06,MBA,0.5050100000000001
19116,2024778,' 24778 Nemsu (1993 KW1)',N,15.1,1.722,0.5429999999999999,0.20800000000000002,0.0459632050885694,1.946476210185161,1.8570099249363992,20.68978834957069,210.75252075037037,41.45462063960531,336.6962520844052,2.035942495433923,0.3629363135706461,2459064.708917775,20200803.2089178,991.9095624745896,2.7157003763849104,0.8653959999999999,336.78616132,4.154e-08,6.3003e-09,8.069800000000001e-08,5.2387e-06,1.131e-05,5.1945e-05,5.266899999999999e-05,6.589899999999999e-09,1.7620999999999995e-09,0.00014523,4.8159e-06,IMB,0.48599
75563,2158129,'158129 (2001 FA2)',N,14.4,8.814,0.048,0.287,0.2498741486295826,3.150383693560065,2.363184250275224,22.85017129800055,168.8253444805654,121.8990268707282,95.53613499948612,3.937583136844906,0.176262082765973,2458458.488164554,20181205.988164604,2042.4131744657752,5.591822517360099,1.4267,555.228839,3.7788e-08,2.0686e-08,1.1635e-07,6.6946e-06,1.2663e-05,1.8945e-05,1.4171e-05,2.5855e-08,1.7360999999999996e-09,7.8057e-05,2.0117e-05,MBA,0.53535
102817,2266452,'266452 (2007 JT26)',N,15.8,5.04,0.033,0.6729999999999999,0.0411326275901236,3.077154968899638,2.950583499526791,11.025623387530889,97.61323008163563,162.1967802754888,132.7827537492567,3.203726438272485,0.1825912750642994,2458273.2869735155,20180603.7869735,1971.616660616594,5.397992226191911,1.93651,753.6315967,5.5424e-08,4.8544e-08,1.6408000000000002e-07,6.1726e-06,4.3997e-05,0.00011529,0.00010908,5.0541e-08,4.3208e-09,0.00059247,4.6656e-05,MBA,0.69307
52964,2088550,' 88550 (2001 QT197)',N,14.5,4.449,0.204,0.155,0.1771419442950551,2.749533103961553,2.2624754640221862,5.879587447326669,257.7328915883304,126.9633954754494,38.15346109298761,3.23659074390092,0.2161800657346829,2458824.0107341497,20191206.5107341,1665.2784278538752,4.55928385449384,1.27262,495.2655254,3.7517e-08,1.0869e-08,1.0515999999999998e-07,3.4665e-06,4.2606000000000005e-05,4.4207e-05,1.0464e-05,1.2794e-08,1.2817999999999999e-09,4.8407e-05,9.8741e-06,MBA,0.4970699999999999
109211,2315867,'315867 (2008 HN66)',N,15.3,7.31,0.03,0.262,0.1836780727069643,3.1595361686714845,2.579198654561961,27.86296473264163,107.44638676287752,116.7625006086153,49.55820789007964,3.739873682781009,0.175496749479967,2458718.1118188123,20190822.6118188,2051.320044768659,5.616208199229731,1.67205,650.7116985,1.3936e-07,4.6072e-08,4.3492e-07,6.820700000000001e-06,2.3684e-05,3.5273e-05,2.2945e-05,5.4535e-08,3.8385999999999995e-09,0.00013215,4.4868999999999993e-05,MBA,0.57304
26499,2035956,' 35956 (1999 LG2)',N,14.9,2.186,0.405,0.508,0.1387549134918032,2.429182790840831,2.092121742841934,6.921387603770484,124.332453728624,179.2312257449138,139.45980944182458,2.7662438388397272,0.2603237431246727,2458464.7831738363,20181212.2831738,1382.893452894118,3.7861559285259903,1.07685,419.0777145,2.8798e-08,1.0523e-08,6.932e-08,3.1887e-06,4.0109e-05,4.3755e-05,1.855e-05,1.1983e-08,1.6915e-09,7.0449e-05,8.9858e-06,MBA,0.5262
97646,2245969,'245969 (2006 SL95)',N,15.8,4.373,0.04,0.35100000000000003,0.1630457926031827,3.132739573172763,2.621959566445454,1.087943398386376,45.91177567888798,260.2304115310494,226.6145885072758,3.643519579900072,0.177753284426841,2459750.8963255747,20220620.3963256,2025.279033019317,5.54491179471408,1.60727,625.5012659,5.4867e-08,4.8619e-08,1.7508e-07,8.9922e-06,0.00036094,0.00036202,3.518e-05,5.6546e-08,4.138e-09,0.00020882,4.7147e-05,MBA,0.62344
66157,2123629,'123629 (2000 YR46)',N,14.0,3.715,0.509,0.149,0.2005350914854203,3.151107913724168,2.51920019996506,25.07788077969533,285.80752978916763,45.80404297983996,280.89730037556143,3.783015627483276,0.1762013206992114,2459449.4336363124,20210822.9336363,2043.117489536566,5.59375082693105,1.55872,606.6070624,7.2751e-08,4.1521e-08,2.2947e-07,8.4364e-06,1.5841e-05,2.3961e-05,2.2466e-05,4.9847e-08,3.4826e-09,0.00013359,4.0382e-05,MBA,0.53203
44240,2069120,' 69120 (2003 ET23)',N,14.9,5.638,0.067,0.14300000000000002,0.2398603345859689,3.066717836850049,2.331133870422438,3.359930079718757,77.44786208729212,200.5076895695047,344.14200555695913,3.80230180327766,0.1835242023340435,2459086.908191625,20200825.408191603,1961.5941408356712,5.37055206252066,1.31508,511.7896836,4.4978e-08,2.7047e-08,1.3663e-07,4.4332e-06,9.1495e-05,9.1986e-05,1.0395999999999998e-05,3.3534e-08,2.4279e-09,5.7113e-05,2.595e-05,MBA,0.57753
49855,2081482,' 81482 (2000 GN148)',N,14.7,5.4510000000000005,0.087,0.9229999999999999,0.2329819898524028,2.63238325538764,2.019085366493282,23.65316471818595,184.74631106264093,109.74774809145212,172.81797028121258,3.245681144281998,0.2307705549928011,2458251.6264260444,20180513.126426,1559.991048300032,4.27102271950727,1.12244,436.8199748,3.7719e-08,1.2846e-08,9.894e-08,6.6659e-06,9.0771e-06,1.621e-05,1.2969e-05,1.5839e-08,1.6892e-09,5.5015e-05,1.1419e-05,MBA,0.52503
50744,2083417,' 83417 (2001 ST41)',N,14.5,7.751,0.042,0.177,0.0393476438280538,3.182985382042641,3.0577424069201267,3.502047639990906,116.61452669865471,143.5144504398065,203.901411973972,3.3082283571651567,0.1735609856138463,2459899.8875407767,20221116.3875408,2074.198868638367,5.67884700517007,2.04314,795.1287937999999,3.9133e-08,2.5008e-08,1.2419e-07,4.3394e-06,8.0872e-05,0.00010992,7.7662e-05,2.5992000000000002e-08,2.0454e-09,0.00045089,2.4444e-05,MBA,0.5442
13222,2016121,' 16121 Burrell (1999 XD66)',N,15.1,5.817,0.052,0.9440000000000001,0.1112126466574363,2.4213203962295564,2.1520389465592342,0.8403665182855814,188.7303461973479,18.6789225081571,33.5092968062625,2.690601845899877,0.2615927379105782,2458872.4028017605,20200123.9028018,1376.184992272457,3.76778916433253,1.14729,446.4908493,4.6162e-08,9.4307e-09,1.1119000000000003e-07,4.9402e-06,0.0002176,0.00021815,1.4534e-05,1.048e-08,1.5283e-09,5.5503e-05,8.0401e-06,MBA,0.5662699999999999
107341,2296834,'296834 (2009 WA64)',N,14.7,6.295,0.071,0.18600000000000003,0.1190098546578958,3.115560872018292,2.744778425461567,27.24940466599011,313.2448799734645,174.2737707079413,312.37790463710064,3.486343318575015,0.1792254636147667,2459266.2105435934,20210220.7105436,2008.643151141716,5.49936523242085,1.76029,685.0520593,6.937e-08,4.633e-08,2.2960000000000002e-07,7.2237e-06,1.5601e-05,3.8809e-05,3.6398e-05,5.1844e-08,3.9978e-09,0.00020543,4.480399999999999e-05,MBA,0.45746
12346,2014949,' 14949 (1996 BA2)',N,14.5,2.858,0.412,0.162,0.1100180435339854,2.301431321799503,2.048232350447288,7.103551764327681,103.740087630024,177.699007530312,217.7538941717464,2.5546302931517184,0.2822975082409794,2459504.3872171226,20211016.8872171,1275.250363501937,3.49144521150428,1.03178,401.5378226,2.9349e-08,7.8829e-09,6.7092e-08,3.3604e-06,3.0122e-05,3.4689e-05,1.7697e-05,8.7502e-09,1.4504e-09,6.3188e-05,6.552e-06,MBA,0.44092
40325,2060931,' 60931 (2000 JH47)',N,14.8,3.005,0.148,0.397,0.1096838426892188,2.701594347204631,2.405273097815756,8.648508747783785,349.1090296343051,293.804846132294,137.87854481130492,2.997915596593507,0.2219595652663266,2458379.31233167,20180917.8123317,1621.917035060148,4.44056683110239,1.4050200000000002,546.7916334,4.5220000000000004e-08,1.5078e-08,1.2283e-07,5.892999999999999e-06,2.6724e-05,3.5666e-05,2.4992e-05,1.6731e-08,1.8581e-09,0.00011094,1.3578e-05,MBA,0.52074
50721,2083366,' 83366 (2001 SF2)',N,14.4,5.931,0.105,0.29600000000000004,0.1103196774086024,3.0805790370286346,2.740730551431932,16.3225882228096,194.06602338277855,257.4295779266412,92.69810464725796,3.4204275226253364,0.1822869339663379,2458491.971480537,20190108.4714805,1974.908415906976,5.40700456100473,1.81248,705.3628416,4.098499999999999e-08,2.2848e-08,1.2736e-07,6.3926e-06,1.5692e-05,3.2016e-05,2.7454e-05,2.5368e-08,2.0279e-09,0.00015065,2.1971e-05,MBA,0.58587
102473,2263904,'263904 (2009 FA37)',N,16.5,2.131,0.089,0.39299999999999996,0.2017921930408952,2.646667942296629,2.112591013969559,10.47622378012498,43.49378145435104,219.6322776598865,162.7069848265836,3.1807448706236987,0.2289047940363124,2458289.693633924,20180620.1936339,1572.706248969566,4.3058350416689,1.10926,431.6907142,6.4065e-08,3.3257e-08,1.6498e-07,7.7837e-06,3.8272e-05,4.5668e-05,3.291e-05,3.9968e-08,4.3145e-09,0.00013407,2.9643e-05,MBA,0.58777
49454,2080115,' 80115 (1999 RF95)',N,16.1,1.892,0.215,0.462,0.1147648503274646,2.196812303195704,1.944695468021916,2.7374372381051733,208.64286508190256,213.6700181387876,79.28430859767424,2.448929138369492,0.3027015506084373,2458738.5776265,20190912.0776265,1189.290240754933,3.25609922177942,0.958212,372.90736404,3.4257e-08,7.8859e-09,7.4175e-08,4.4112e-06,9.4944e-05,9.8042e-05,2.4265e-05,8.790899999999999e-09,1.6299e-09,7.9808e-05,6.4038e-06,MBA,0.5636399999999999
34280,2049681,' 49681 (1999 TN25)',N,13.9,10.744000000000002,0.047,0.08900000000000001,0.1104373819887162,2.757245746744736,2.452742744974725,3.344921856583709,6.425945831543922,84.00837103224775,128.71279500631098,3.061748748514748,0.2152736432039427,2458402.5968238804,20181011.096823897,1672.2901821239152,4.57848099144125,1.47207,572.8854819000001,3.2065e-08,1.2566e-08,8.894e-08,5.0164e-06,6.4473e-05,6.9386e-05,2.3949e-05,1.3954e-08,1.4717e-09,0.00011116,1.1432e-05,MBA,0.5114
811,2000817,'   817 Annika (1916 YW)',N,10.6,22.891,0.187,0.1,0.1802942375759393,2.590048492067544,2.1230776739055144,11.335797427070611,125.46978152326972,285.1804824693244,61.06531731631072,3.057019310229573,0.236451585825462,2458742.242830342,20190915.742830303,1522.510406277148,4.1684063142427,1.16707,454.1886319,3.5029e-08,7.8408e-09,8.9962e-08,3.9467e-06,1.9886e-05,2.2624e-05,1.1404e-05,9.2545e-09,1.0737e-09,4.7861e-05,6.9136e-06,MBA,0.41813
61833,2111514,'111514 (2001 YA87)',N,14.9,3.3710000000000004,0.205,0.66,0.0637102139538426,2.961659493023211,2.772971533064273,10.414909013578429,100.6991245757811,233.8619908323795,354.41099788896537,3.150347452982148,0.1933754715148863,2459029.402332169,20200628.9023322,1861.66320464427,5.09695607021018,1.77583,691.0997611,6.6753e-08,2.8852000000000006e-08,2.1663e-07,5.350599999999999e-06,3.0662e-05,5.6585e-05,4.6944e-05,3.0691e-08,2.8258e-09,0.00024272,2.7204e-05,MBA,0.63658
26493,2035947,' 35947 (1999 KT5)',N,14.2,4.254,0.2239999999999999,0.257,0.1027502601911328,2.571877486077106,2.307616405202967,14.6922809290639,212.9285296994784,181.1623857433895,248.6754665259629,2.8361385669512464,0.2389618978755649,2459466.367297104,20210908.8672971,1506.5163241524951,4.12461690390827,1.31398,511.3615966,5.7545000000000003e-08,1.345e-08,1.4178e-07,5.3091e-06,1.5881e-05,2.5426e-05,2.1144e-05,1.4832e-08,1.8745e-09,8.957e-05,1.1818e-05,MBA,0.53764
86732,2207577,'207577 (2006 PF31)',N,16.1,3.3569999999999998,0.057,1.482,0.0483820550352456,2.783902820110754,2.64921188065538,4.319830194643199,178.6570199095536,118.8430011584767,15.89949559857344,2.918593759566128,0.212189049546971,2458925.5691982806,20200317.0691983,1696.6002758795,4.64503840076523,1.63699,637.0673982999999,5.2745e-08,2.7855e-08,1.4823e-07,6.0898000000000005e-06,7.7883e-05,0.00010499,6.7525e-05,2.9203e-08,3.1846999999999996e-09,0.0003183,2.5464e-05,MBA,0.60123
12754,2015490,' 15490 (1999 CJ81)',N,14.3,3.952,0.259,0.209,0.2914735241500278,2.587705090876583,1.833457568577818,4.592942106742598,221.3734551548827,194.5171224734096,108.1109947426559,3.3419526131753488,0.2367728510024661,2458543.897841919,20190301.397841897,1520.444588456007,4.16275041329502,0.8456030000000001,329.08331951,4.8225e-08,1.3031e-08,1.3122e-07,4.7897e-06,4.3179e-05,4.4082e-05,9.4908e-06,1.6829e-08,1.7884e-09,3.7579e-05,1.1485e-05,MBA,0.51944
116768,2394763,'394763 (2008 GO25)',N,16.4,3.154,0.059,0.862,0.109377047240631,3.196232440068981,2.84663797347952,5.442773939393272,71.08585588335069,272.71191080679216,265.5756905578115,3.545826906658445,0.1724830969292671,2459547.9409442046,20211129.4409442,2087.16104017793,5.714335496722599,1.8458900000000005,718.3650113,1.2372e-07,7.2432e-08,3.823300000000001e-07,1.1004000000000002e-05,0.00011504,0.00012808,6.6702e-05,8.035399999999999e-08,5.8631e-09,0.00039929,7.0948e-05,MBA,0.62346
112783,2354014,'354014 (2001 HB20)',N,16.6,3.103,0.061,0.718,0.2062951668442134,2.563314375416808,2.034515008666026,16.94382522859313,124.6268161254146,133.40290345617902,210.566826708709,3.092113742167589,0.2401603258931752,2459622.7225620965,20220212.2225621,1498.998632105997,4.10403458482135,1.05333,409.9244361,5.2628000000000006e-08,2.6751e-08,1.2951e-07,7.8356e-06,2.2784e-05,3.2416e-05,2.6147e-05,3.227e-08,3.7595e-09,0.00011376,2.3466e-05,MBA,0.6691600000000001
6118,2006752,'  6752 Ashley (4150 T-1)',N,13.8,7.253,0.085,1.555,0.0814018717184347,2.381629797486647,2.187760674230837,13.01192847262908,176.61523099166195,290.04587683872035,208.9206958137464,2.575498920742457,0.2681591935969842,2459563.894087518,20211215.3940875,1342.486137324246,3.67552672778712,1.23928,482.2905976,3.3726e-08,8.464399999999999e-09,7.9268e-08,4.9364e-06,1.815e-05,3.9137e-05,3.4128e-05,9.1534e-09,1.4296e-09,0.00012756,7.156900000000001e-06,MBA,0.45724
